imdb_ids,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy,Other
82844,0,0,0,0,1,0,1,0,0.0
44857,1,1,0,0,0,1,1,0,1.0
56514,0,0,0,0,0,0,1,1,0.0
1080767,1,0,0,1,1,0,0,1,1.0
33355,0,0,1,0,0,0,0,1,1.0
21752,0,1,1,0,0,0,0,1,0.0
25184,0,1,1,1,0,0,0,0,0.0
55089,0,0,1,0,0,0,0,1,0.0
33838,0,0,1,0,0,1,0,1,0.0
46125,0,0,1,0,0,0,0,1,0.0
31803,0,0,1,0,0,0,0,1,0.0
22420,0,1,1,0,0,1,0,1,0.0
40902,0,0,1,0,0,0,0,1,0.0
35519,0,0,1,0,0,0,0,1,0.0
30962,0,0,1,0,0,0,0,1,0.0
29797,0,0,1,0,0,0,0,1,0.0
40873,0,0,1,0,0,0,0,1,0.0
115944,1,0,0,0,0,0,1,0,0.0
138420,1,0,0,0,1,0,1,0,1.0
58006,1,0,0,0,1,0,1,0,0.0
285746,0,0,0,0,0,0,1,0,0.0
114212,0,0,0,0,0,1,1,0,0.0
45779,0,0,1,0,0,0,0,1,0.0
39393,0,0,1,0,0,0,0,1,0.0
27100,0,0,1,0,0,0,0,1,0.0
106413,0,0,0,0,0,0,0,1,0.0
1598697,0,1,0,0,0,0,0,0,0.0
1697986,0,0,0,0,0,0,1,0,0.0
2224902,1,0,0,0,0,0,1,1,0.0
783328,1,0,0,0,0,0,1,0,0.0
3340706,0,0,0,0,0,0,0,1,0.0
123791,0,0,0,0,0,0,1,1,0.0
25191,1,0,0,0,0,0,1,0,0.0
25477,1,0,1,1,0,0,0,0,0.0
1904850,0,0,0,0,1,0,0,1,0.0
62713,1,0,0,0,0,0,1,0,0.0
1621045,0,0,0,0,0,1,0,1,0.0
1857758,0,1,0,0,0,0,1,0,0.0
1753753,0,0,0,0,1,0,0,0,1.0
1874689,0,0,0,0,0,1,1,0,1.0
1305579,0,0,0,0,0,0,0,1,0.0
64385,0,0,0,0,0,1,1,1,0.0
93315,0,0,0,0,0,0,0,1,1.0
44137,0,0,1,0,0,0,0,0,0.0
45261,0,0,1,0,0,0,0,1,0.0
243548,0,1,0,0,0,0,0,0,0.0
1372293,0,1,0,0,0,0,0,0,0.0
37400,0,0,1,1,0,0,0,1,0.0
33188,0,0,1,0,0,0,0,1,0.0
45271,0,0,1,0,0,0,0,0,0.0
45270,1,0,1,0,0,0,0,1,0.0
45276,0,0,1,0,0,0,0,1,0.0
48768,0,0,1,0,0,0,0,1,0.0
117330,1,0,0,1,0,1,0,1,0.0
57876,0,0,0,0,1,0,1,0,0.0
113259,1,0,0,0,0,0,0,0,0.0
82519,0,0,0,0,0,0,0,1,0.0
1281846,1,0,0,0,0,0,0,1,0.0
1535606,1,0,0,0,1,0,0,0,0.0
1784490,0,0,0,0,1,0,0,0,0.0
197674,0,0,0,0,0,0,1,1,0.0
290809,0,0,0,0,0,0,1,1,0.0
287448,1,1,0,0,0,0,1,0,0.0
800361,0,0,0,0,1,0,0,0,0.0
101489,1,0,0,1,1,0,0,0,0.0
462302,0,0,0,0,0,0,1,0,0.0
30722,0,0,0,0,0,0,0,1,0.0
73875,0,0,0,0,1,0,0,1,0.0
44140,0,0,0,0,0,0,0,1,0.0
1381803,1,0,1,1,0,0,0,0,0.0
118076,1,0,0,0,1,0,1,0,0.0
54337,0,1,0,1,1,0,0,1,0.0
94781,0,0,0,0,0,0,0,1,0.0
1438466,0,0,0,0,0,0,1,1,1.0
93576,1,1,0,0,0,0,1,0,0.0
1883399,0,0,0,0,0,1,0,1,0.0
1507283,0,0,1,0,0,0,0,0,0.0
1776143,0,0,0,0,0,1,0,1,1.0
56083,0,0,0,0,1,0,0,1,0.0
70314,0,0,0,0,0,0,0,1,0.0
1121029,0,1,0,0,1,0,0,0,0.0
338290,0,0,0,0,0,0,1,0,0.0
1954972,0,0,1,1,1,0,0,0,0.0
1366869,0,0,1,0,0,1,0,1,0.0
1606235,0,0,1,0,0,0,1,0,0.0
1087860,0,0,1,1,0,0,0,0,0.0
76896,0,0,0,0,0,0,0,1,0.0
319210,0,1,0,0,0,0,0,0,0.0
322195,0,0,1,0,0,0,0,0,0.0
307212,0,0,0,1,0,0,0,1,0.0
448100,0,1,0,0,0,0,0,1,0.0
120619,0,0,0,0,1,1,0,0,0.0
329919,0,1,0,0,0,0,0,0,0.0
1015980,0,0,1,1,0,0,0,0,0.0
982864,0,1,0,0,0,0,0,0,0.0
80832,0,1,0,0,0,0,1,0,0.0
66400,0,1,0,0,0,0,0,1,1.0
1141263,0,0,0,0,0,1,1,1,0.0
1777551,0,1,0,0,0,0,1,0,1.0
333954,0,1,0,0,0,0,0,1,0.0
1117379,1,0,0,0,1,0,0,0,0.0
2071405,0,0,0,0,0,0,0,1,0.0
1621641,0,0,0,0,1,0,0,0,0.0
329257,1,0,0,0,0,0,0,0,0.0
101494,1,0,0,0,0,0,1,1,0.0
450293,1,0,0,0,1,0,0,0,0.0
314422,0,0,0,0,0,1,0,1,0.0
1700257,1,0,0,0,1,0,1,0,0.0
1754478,0,0,0,0,0,0,1,1,1.0
251078,0,0,0,0,1,1,0,0,0.0
386989,0,1,0,0,0,0,0,0,0.0
96295,1,0,0,0,0,0,0,0,0.0
92867,1,0,0,0,1,0,1,0,0.0
419124,0,1,0,0,0,0,0,0,0.0
1820451,0,1,0,0,0,0,0,1,0.0
41730,0,0,0,0,0,0,0,1,0.0
35916,0,1,0,0,0,1,0,1,0.0
64055,0,0,0,0,1,0,1,0,0.0
156894,0,0,0,0,0,0,0,1,0.0
294433,0,1,0,0,0,0,0,0,0.0
63607,0,0,0,0,0,0,1,0,0.0
859601,1,0,0,0,1,0,0,1,0.0
112692,0,0,0,0,1,0,0,0,0.0
1293559,0,1,0,0,0,0,0,1,0.0
55103,0,0,0,0,0,0,0,1,0.0
102816,0,1,0,0,0,1,1,0,0.0
1821317,1,0,0,0,1,1,1,0,1.0
1948609,0,0,0,0,0,0,0,0,0.0
115638,1,1,0,0,0,1,0,1,0.0
848471,0,0,0,0,0,0,0,0,0.0
1728239,0,0,0,0,1,0,1,1,1.0
1247643,0,0,0,0,0,0,0,0,0.0
1482454,1,0,0,1,0,0,0,0,0.0
1874763,1,0,0,0,0,0,0,1,0.0
1623013,0,0,1,0,0,0,1,1,0.0
223832,1,0,0,0,0,0,1,0,0.0
115992,0,0,0,0,0,1,0,1,0.0
58229,0,1,0,0,0,0,0,1,0.0
320443,0,1,0,0,0,0,0,0,0.0
309048,0,0,0,0,0,0,0,0,0.0
32475,1,0,0,1,0,0,0,0,0.0
29568,1,0,0,0,0,0,0,0,0.0
28283,1,0,0,0,0,0,0,0,0.0
32312,1,0,0,0,0,0,0,0,0.0
32902,1,0,0,0,0,1,0,0,0.0
49403,1,0,0,0,0,0,0,0,0.0
28163,1,1,0,0,0,0,0,0,0.0
57016,1,0,0,0,0,1,1,0,0.0
73059,1,0,0,0,0,0,0,0,0.0
31478,1,1,0,0,0,0,0,1,0.0
49515,1,0,0,0,0,0,0,0,0.0
30849,1,0,0,0,0,0,0,0,0.0
36725,1,0,0,0,0,0,0,0,0.0
2538874,0,1,0,0,0,0,0,0,0.0
382958,0,0,1,0,0,0,1,0,0.0
81404,1,0,0,0,0,0,0,0,1.0
94065,0,0,0,0,0,0,1,0,0.0
114648,1,0,0,1,1,0,0,0,0.0
100466,0,0,0,0,0,0,0,0,0.0
171326,0,0,0,0,0,0,0,0,0.0
177217,1,0,0,0,0,0,0,0,0.0
1175633,0,0,0,0,0,0,1,0,1.0
1368162,0,0,0,0,0,0,0,0,0.0
263422,0,0,0,0,0,0,1,0,0.0
69956,1,0,0,0,1,0,0,0,0.0
117523,0,0,0,0,0,0,1,0,0.0
1153543,0,0,0,0,1,0,1,0,0.0
108576,0,0,0,0,1,0,0,1,0.0
473352,0,1,0,0,0,0,0,0,0.0
100764,1,0,0,1,1,0,0,0,0.0
87945,0,0,0,0,0,0,0,0,0.0
64616,0,0,0,0,0,0,0,1,0.0
1710590,0,0,0,0,1,0,1,0,0.0
154040,0,0,0,0,0,0,0,0,0.0
35670,0,0,0,0,0,0,0,1,0.0
47537,0,1,0,0,0,1,1,0,0.0
1663689,0,0,0,0,1,0,1,0,0.0
62079,1,1,0,0,0,0,0,0,0.0
1636849,0,1,0,0,0,0,0,0,0.0
54037,0,1,0,0,0,0,1,0,0.0
1445203,0,1,0,0,0,0,0,0,0.0
1547090,0,0,0,0,0,1,0,1,0.0
759480,0,0,0,0,0,0,0,0,0.0
1433852,0,1,0,0,0,0,0,0,0.0
430217,0,1,0,0,0,0,0,0,0.0
390942,0,0,0,0,0,0,0,0,0.0
43667,0,0,0,0,0,1,1,0,0.0
200940,0,0,0,1,0,0,0,1,0.0
1664006,0,1,0,0,0,0,0,0,0.0
69515,1,0,0,0,0,0,0,0,0.0
184735,0,0,0,0,0,0,0,0,0.0
25939,1,0,0,0,1,0,0,0,0.0
994794,0,0,1,0,0,0,0,0,0.0
1336103,0,0,1,0,0,0,0,0,0.0
491137,0,0,0,0,1,0,0,0,0.0
33889,0,0,0,0,0,0,1,0,0.0
365497,0,0,0,0,1,0,1,0,0.0
86274,0,0,0,0,0,0,0,1,0.0
1723047,0,0,0,0,1,0,0,0,0.0
219857,0,1,0,0,0,0,1,0,0.0
38821,1,0,0,0,0,0,0,0,0.0
475296,0,1,0,0,0,0,1,0,0.0
946984,0,0,0,0,1,0,0,0,0.0
213673,0,0,0,1,0,0,0,0,0.0
104463,1,0,0,1,0,0,0,1,0.0
222512,0,0,0,0,0,0,0,0,0.0
31055,0,0,0,0,1,0,0,1,1.0
475306,1,0,0,0,1,0,0,0,0.0
1676103,0,1,0,0,0,0,0,0,0.0
187606,0,1,0,0,0,0,0,0,0.0
37212,1,1,0,0,0,0,1,0,1.0
184871,0,1,0,0,0,0,0,1,0.0
187285,0,1,0,0,0,0,0,1,0.0
65648,0,0,0,0,0,0,0,1,0.0
60321,0,0,0,0,0,0,0,1,0.0
48001,0,0,0,0,0,0,0,1,0.0
1632547,0,0,0,0,1,0,1,0,0.0
114851,1,0,0,0,0,0,0,0,0.0
98559,0,1,0,0,0,0,0,0,0.0
108041,0,0,0,0,0,0,1,0,0.0
95330,0,0,0,0,1,0,1,1,0.0
110954,1,0,0,0,0,0,1,0,0.0
1194628,0,0,0,0,0,0,1,0,0.0
1278078,0,1,0,0,0,0,0,0,0.0
385668,0,0,1,1,0,0,0,1,0.0
1935193,0,0,0,0,0,0,0,1,0.0
142229,0,0,1,0,1,0,0,0,0.0
54516,0,1,0,0,0,1,0,1,0.0
1891794,1,0,0,0,0,0,0,0,1.0
102128,0,0,0,0,1,0,1,0,0.0
1674204,0,1,0,0,0,0,1,0,1.0
1320343,0,0,0,0,1,0,0,0,0.0
417750,0,1,0,0,0,0,0,0,0.0
1083983,0,0,0,0,0,0,1,0,0.0
142268,0,0,1,0,0,0,0,0,0.0
20164,0,1,1,0,0,0,0,1,0.0
1314190,0,0,0,0,0,0,1,0,0.0
1658797,0,0,0,0,1,0,1,1,1.0
206990,1,0,0,0,0,0,1,0,0.0
104057,0,0,0,0,0,1,1,0,0.0
65233,0,0,0,0,0,0,1,0,1.0
105502,0,0,0,0,1,0,1,0,0.0
1889394,0,1,0,0,0,0,0,0,0.0
43668,0,0,0,1,0,1,1,0,0.0
36515,0,0,0,0,1,0,1,0,0.0
93025,0,1,1,0,0,0,0,0,0.0
142107,0,0,1,0,0,0,0,0,0.0
1016033,1,0,0,0,0,0,1,0,0.0
192121,0,0,1,0,0,0,0,0,0.0
204937,0,1,0,0,0,0,0,0,0.0
113368,0,0,0,0,0,0,1,0,0.0
1978554,0,0,0,0,1,0,0,1,0.0
235298,0,1,0,0,0,0,0,0,0.0
33448,0,0,1,0,0,0,0,1,1.0
277044,0,0,0,1,1,1,1,0,1.0
32886,0,0,1,0,0,0,0,1,0.0
36269,0,0,1,0,0,0,0,1,0.0
35197,0,0,1,0,0,0,0,1,0.0
37306,0,0,1,0,0,0,0,1,0.0
35411,0,0,1,0,0,0,0,1,0.0
20752,0,1,1,0,0,0,0,1,0.0
37868,1,0,1,0,0,0,0,1,0.0
38006,0,0,1,0,0,0,0,1,0.0
223593,0,0,0,1,0,0,0,0,0.0
296032,0,0,0,1,1,0,0,0,0.0
1298834,0,0,1,0,1,0,0,0,0.0
1554413,0,0,1,0,0,0,0,0,0.0
1366823,0,0,1,0,0,0,0,1,0.0
1504458,0,1,1,0,0,0,0,0,0.0
1458966,0,0,1,0,1,0,0,1,0.0
1470547,0,1,1,0,0,0,0,0,0.0
91756,0,0,0,0,1,0,1,1,0.0
116643,0,0,0,0,0,0,1,1,0.0
1357344,0,0,1,0,0,0,1,0,0.0
79907,0,1,0,0,0,1,1,0,0.0
1346850,1,0,0,0,1,0,1,0,0.0
261804,0,0,0,0,0,0,0,0,0.0
2152090,0,1,0,0,0,0,0,0,0.0
1179082,0,0,0,0,0,1,0,1,0.0
119028,0,0,0,0,1,0,1,0,0.0
245171,0,1,0,0,0,0,1,0,0.0
929240,0,0,1,0,0,0,0,0,0.0
1793965,0,0,0,0,0,0,0,0,0.0
222138,0,0,1,0,0,0,1,0,0.0
1407239,0,0,0,0,0,0,0,0,0.0
91428,1,0,0,0,1,0,0,0,1.0
50182,0,0,0,0,1,1,1,0,0.0
1818431,0,0,0,0,0,0,0,1,0.0
1007912,0,0,0,0,0,0,1,1,0.0
133062,0,0,0,0,0,0,1,0,0.0
1663980,0,0,0,0,0,1,0,1,0.0
142624,0,0,1,0,0,0,0,0,0.0
1979309,0,0,0,0,1,0,0,0,0.0
417550,0,0,0,0,1,0,1,0,0.0
1890425,0,1,0,0,0,0,0,0,0.0
214555,1,0,0,0,1,1,0,0,1.0
72904,0,0,0,0,1,0,0,1,0.0
61752,0,0,0,1,1,0,1,0,0.0
43685,0,0,1,0,0,0,0,1,0.0
142641,0,0,1,0,0,0,0,0,0.0
1430103,0,1,0,0,0,0,1,0,0.0
1708498,0,0,0,0,0,0,0,1,0.0
354068,0,0,0,0,0,0,0,1,0.0
1726661,1,0,0,0,0,0,0,0,1.0
388953,0,0,1,0,1,0,1,0,0.0
493447,0,0,0,0,0,1,1,1,0.0
186896,0,0,1,0,0,0,0,1,0.0
1451698,0,0,1,0,0,0,1,0,0.0
100669,0,0,1,0,0,0,0,0,0.0
67216,1,0,0,0,0,0,1,0,0.0
1227182,0,0,0,0,1,1,1,0,0.0
488928,0,0,0,0,0,1,1,0,0.0
136461,0,0,0,0,1,0,0,0,0.0
1525312,0,0,1,0,0,0,0,1,0.0
1043529,0,1,0,0,0,0,0,0,0.0
114058,0,0,0,0,0,0,1,0,0.0
1356987,0,0,1,0,0,0,0,1,0.0
1555894,0,0,0,0,0,0,1,1,0.0
1339635,0,1,0,0,0,0,0,0,0.0
811598,0,0,1,0,0,0,0,0,0.0
423474,1,0,0,0,1,0,0,1,0.0
1300854,1,0,0,1,0,0,0,0,0.0
1535108,1,0,0,1,1,0,1,0,0.0
1663662,1,0,0,1,0,0,0,0,0.0
108559,1,0,1,0,0,0,0,0,0.0
1024648,0,1,0,0,1,0,1,0,0.0
67275,0,1,0,0,0,0,0,0,0.0
1121096,1,0,0,1,0,0,0,0,0.0
102223,0,0,0,0,0,1,1,1,0.0
118991,0,0,0,0,0,1,1,0,0.0
74313,1,0,0,0,0,0,1,0,1.0
1419696,0,0,1,0,0,0,1,0,0.0
172341,1,0,0,0,0,0,0,0,0.0
95415,0,0,0,0,0,0,1,0,0.0
230599,0,0,0,0,0,0,0,1,0.0
51624,0,1,0,0,0,0,0,0,0.0
86546,0,0,0,1,0,0,1,0,0.0
194766,0,0,0,0,0,0,0,1,0.0
118782,1,0,0,0,1,1,1,0,0.0
208242,0,1,0,0,0,0,0,0,0.0
1776265,0,1,0,0,0,0,0,0,0.0
72932,0,0,0,0,0,0,1,0,0.0
1969991,0,0,0,0,1,0,1,0,0.0
275631,0,1,0,1,0,0,1,0,0.0
834558,0,0,0,0,1,1,1,0,0.0
1720223,0,0,0,0,0,1,0,1,0.0
1869689,0,1,0,0,0,0,0,0,0.0
1267831,0,0,0,0,0,1,0,1,0.0
98518,1,0,0,0,1,0,1,0,0.0
319574,0,1,0,0,0,0,1,0,0.0
1494798,0,0,0,0,0,1,0,1,0.0
93798,1,0,1,1,0,0,0,0,0.0
1491044,0,1,0,0,1,0,1,0,0.0
311302,0,1,0,0,0,0,0,0,0.0
117258,1,0,0,0,1,0,1,0,1.0
51469,0,0,0,0,0,0,1,0,0.0
63033,0,1,0,0,0,1,1,1,0.0
202884,0,0,0,0,1,0,0,0,0.0
945608,0,0,0,0,0,0,1,0,0.0
65686,0,0,0,0,0,0,0,1,0.0
198181,0,0,1,0,0,0,0,1,0.0
142695,0,0,1,0,0,0,0,0,0.0
133145,0,0,0,1,0,0,0,0,0.0
263854,0,0,0,0,0,0,1,0,0.0
183676,1,0,0,0,1,1,1,0,1.0
114243,0,1,0,0,0,0,1,0,1.0
287336,0,0,0,0,1,0,1,0,0.0
456120,0,0,0,0,1,0,0,0,0.0
1353121,0,1,0,0,0,0,0,0,0.0
279397,0,1,0,0,0,0,0,0,0.0
224072,0,1,0,0,0,0,0,0,0.0
226899,0,0,1,0,0,0,0,1,0.0
76877,1,0,0,0,1,0,0,0,0.0
70140,1,0,0,0,0,0,1,0,0.0
1966352,1,0,1,0,0,1,0,1,0.0
385548,0,0,0,0,0,0,1,0,0.0
117090,0,0,0,0,1,1,1,1,1.0
988121,0,0,0,0,0,0,0,1,1.0
1733578,1,0,0,1,1,0,0,0,0.0
47951,0,0,0,0,0,0,0,1,0.0
75114,0,0,0,0,0,0,0,1,0.0
117538,0,0,1,0,0,0,0,0,0.0
142833,0,0,1,0,0,0,0,1,0.0
238588,0,1,0,0,0,1,1,0,1.0
213245,0,0,0,0,1,0,0,0,1.0
170579,0,0,1,0,0,0,1,0,0.0
251402,0,0,0,0,0,0,1,0,0.0
1878900,0,1,0,0,0,0,0,0,0.0
169929,1,0,0,0,0,0,1,0,0.0
240014,1,0,0,0,1,0,0,0,1.0
173983,0,0,1,0,0,0,0,1,0.0
284527,1,0,0,0,1,1,1,0,1.0
484371,1,1,1,1,1,0,1,0,0.0
152800,0,0,1,0,1,0,1,0,0.0
341284,0,0,0,0,0,0,1,0,0.0
1347112,0,0,1,0,1,0,0,0,0.0
104613,0,0,0,0,1,0,0,0,0.0
323754,0,1,0,0,0,0,1,0,0.0
350496,0,0,1,0,0,0,1,0,0.0
1024820,0,0,0,0,0,1,1,1,1.0
78419,0,0,1,0,0,1,0,0,0.0
88138,0,0,0,0,0,0,0,1,0.0
53273,0,0,0,0,1,0,1,0,0.0
1576484,0,0,0,0,0,0,0,1,0.0
192263,0,1,0,0,0,0,1,0,0.0
762102,0,0,0,0,0,0,0,1,0.0
82128,0,0,0,0,0,0,0,1,0.0
233427,0,0,0,0,0,0,1,1,0.0
64159,0,0,0,0,1,1,1,0,0.0
143186,0,0,0,0,0,0,0,1,0.0
46333,1,0,0,0,0,1,1,0,0.0
108630,1,0,0,0,0,1,1,0,0.0
73586,0,0,0,0,1,0,0,0,0.0
1318015,0,0,0,1,1,0,0,0,0.0
1479676,0,0,0,0,0,1,1,1,0.0
151892,0,0,0,0,0,0,0,1,0.0
120388,0,0,1,0,0,1,0,0,0.0
324355,1,1,0,0,0,0,0,0,0.0
1381509,0,1,0,0,0,0,0,0,1.0
85236,1,0,0,0,1,1,1,0,0.0
266048,1,0,0,0,1,0,0,0,0.0
86410,0,0,0,0,0,0,1,0,0.0
215511,0,1,1,0,0,0,0,0,0.0
440730,0,0,0,1,0,0,1,0,0.0
397538,0,1,1,0,0,0,0,0,0.0
1472159,0,0,1,0,0,0,0,0,0.0
247241,0,0,0,0,0,0,0,1,0.0
74314,0,0,0,0,0,0,0,1,0.0
68944,0,0,0,0,0,0,0,0,0.0
111135,0,1,0,0,0,0,0,0,0.0
1809353,1,0,0,0,0,0,0,0,0.0
111760,1,1,0,0,0,0,1,0,1.0
255797,0,0,0,0,1,0,1,0,0.0
378580,0,1,1,0,0,0,0,0,0.0
101509,1,0,0,0,0,0,1,0,0.0
37232,0,0,0,0,0,0,0,1,0.0
339236,1,0,0,0,1,0,1,0,0.0
157338,0,1,0,0,0,0,0,0,0.0
62868,1,0,0,0,1,0,1,0,1.0
77318,0,1,0,0,1,0,1,0,0.0
1600744,0,1,0,0,0,0,0,1,0.0
249934,0,1,0,0,0,0,0,1,0.0
1301157,0,0,0,0,0,0,0,0,0.0
1907768,0,0,0,0,1,0,1,0,0.0
1031601,0,0,0,0,0,0,0,0,0.0
1846473,0,0,0,0,0,1,0,1,0.0
1899113,0,0,0,0,0,0,0,0,0.0
30196,0,0,1,0,0,0,0,1,0.0
30152,0,0,1,0,0,0,0,1,0.0
30729,0,0,1,0,0,0,0,1,0.0
30595,0,0,1,0,0,0,0,1,0.0
340084,1,0,0,1,1,0,0,0,0.0
44625,0,0,1,0,0,0,0,1,0.0
431447,0,0,0,1,1,0,0,0,0.0
34965,1,0,0,0,1,0,0,1,0.0
387358,0,0,0,0,1,0,1,0,0.0
246431,0,0,0,0,1,0,0,1,0.0
108686,0,1,0,0,0,0,1,0,0.0
1119202,0,0,0,0,0,0,1,1,0.0
113346,0,0,1,0,0,1,1,1,0.0
94849,0,0,0,1,1,0,1,0,0.0
66915,1,0,0,0,1,0,1,0,0.0
65604,1,0,0,0,0,0,1,0,0.0
89104,1,0,0,1,1,0,0,0,0.0
85665,0,1,0,0,0,0,1,0,0.0
82806,0,0,0,0,1,0,0,0,0.0
1560206,0,1,0,0,1,0,0,0,0.0
470784,0,0,0,1,0,0,0,0,0.0
185804,0,0,1,0,0,0,0,1,0.0
1874673,0,0,1,0,0,0,0,1,0.0
2022382,0,0,1,0,0,0,0,1,0.0
35749,0,1,0,0,0,0,0,1,0.0
109274,1,0,0,1,0,0,0,0,0.0
32353,0,0,0,0,0,1,1,1,0.0
1266731,0,1,0,0,0,0,0,0,1.0
904099,1,0,0,0,0,0,0,0,0.0
85753,0,0,0,0,0,0,1,1,0.0
313285,0,0,0,0,1,0,1,0,0.0
1408345,0,0,1,1,0,0,0,1,0.0
1401636,1,0,0,0,1,0,0,0,0.0
118119,1,0,0,0,1,0,0,0,0.0
258645,0,0,0,0,0,0,0,0,0.0
187867,0,0,0,0,1,1,0,1,0.0
794272,0,0,0,0,0,0,1,1,0.0
1708450,1,0,0,0,0,0,1,0,0.0
1152827,0,0,0,1,1,0,0,0,0.0
113221,0,0,0,0,1,0,0,0,0.0
1101035,0,0,0,0,1,0,0,1,0.0
97982,0,0,0,1,1,0,0,0,0.0
425951,0,0,0,0,1,0,0,1,0.0
1568816,0,0,0,1,1,0,0,0,0.0
487369,0,0,0,0,1,1,1,0,0.0
802982,0,0,1,0,0,0,0,1,0.0
306011,0,0,0,0,0,1,1,0,0.0
167287,0,0,1,0,0,0,0,0,0.0
961161,0,0,1,0,0,0,0,0,0.0
295697,0,0,0,0,0,1,0,1,0.0
1250753,0,1,0,0,0,0,0,0,0.0
420227,0,0,0,0,1,0,0,0,0.0
227804,0,0,1,0,1,0,0,0,0.0
1585272,0,0,0,0,0,0,1,0,0.0
1267394,0,0,1,0,0,0,0,1,0.0
1714893,0,1,0,0,0,0,0,0,0.0
87229,1,0,0,0,1,0,1,0,0.0
1339340,0,0,0,0,0,0,1,1,0.0
338769,1,0,1,1,1,1,1,0,0.0
1309178,0,0,0,0,0,0,1,0,0.0
57525,1,0,1,0,0,0,1,0,0.0
1877545,0,0,0,0,1,0,1,0,0.0
1578267,0,0,0,0,0,0,0,0,0.0
245866,0,0,0,0,1,0,0,0,0.0
863075,0,1,0,0,0,0,0,0,0.0
456467,0,0,0,0,1,0,1,1,0.0
953478,0,0,1,0,0,0,0,0,0.0
1265983,0,0,1,0,0,0,0,0,0.0
813992,1,0,0,0,0,0,1,0,0.0
1311638,1,0,0,0,0,1,0,0,0.0
81659,0,0,1,1,0,0,1,0,0.0
881894,1,0,0,0,1,0,1,0,0.0
1015357,0,1,0,0,0,0,0,0,0.0
1039952,1,0,0,0,1,0,1,0,1.0
359342,0,0,0,0,0,1,1,1,0.0
807944,1,0,0,0,0,1,1,0,0.0
902259,0,1,0,0,0,0,0,0,0.0
1429432,0,0,0,0,0,0,1,1,1.0
442781,1,1,0,0,0,1,1,0,0.0
816605,1,0,0,0,1,0,1,0,1.0
1861356,1,0,0,0,0,0,1,0,0.0
352757,0,0,0,0,0,1,1,0,0.0
1039983,1,0,0,0,1,1,1,0,1.0
377321,1,0,0,0,1,1,1,0,0.0
984202,0,0,0,0,0,1,1,0,0.0
984240,0,0,0,0,1,1,0,0,0.0
368400,0,0,0,0,1,1,0,0,0.0
1821536,1,0,0,0,1,0,1,0,0.0
353848,0,0,0,0,0,0,0,0,0.0
366874,1,0,0,0,0,0,1,0,1.0
354946,0,0,0,0,0,0,1,0,0.0
285993,1,1,0,0,0,1,1,0,0.0
1156337,1,0,0,0,0,0,1,0,0.0
869099,0,0,0,0,1,0,1,0,0.0
1077094,0,0,0,0,0,0,1,0,0.0
1156149,0,0,0,0,0,0,0,0,0.0
1644498,0,0,0,0,0,0,0,0,0.0
193701,1,0,0,0,0,0,0,0,0.0
105381,1,0,0,0,1,0,1,0,0.0
1729669,0,1,0,0,0,0,0,0,1.0
178502,0,0,0,0,0,0,1,0,0.0
166069,0,0,0,1,1,0,0,1,0.0
67422,0,0,0,0,0,0,0,1,0.0
58019,1,0,0,0,0,0,0,0,0.0
328875,0,0,0,0,0,0,1,1,0.0
80897,0,0,0,0,0,0,0,1,0.0
40498,0,0,0,0,0,1,0,1,0.0
1440136,0,0,0,0,1,0,1,0,0.0
112285,0,1,0,0,0,0,1,0,0.0
1400365,1,0,0,0,1,1,1,0,1.0
496202,0,0,0,0,0,0,1,0,0.0
1675743,1,0,0,0,0,1,1,0,0.0
1956697,1,0,0,0,1,0,0,0,1.0
977625,1,0,0,0,0,0,1,0,0.0
2355791,1,0,0,0,0,0,1,0,0.0
76410,0,0,0,0,1,0,1,0,0.0
108105,1,0,0,0,1,0,1,0,0.0
2396443,0,0,0,0,0,0,1,0,0.0
311640,0,0,0,0,1,0,1,0,0.0
245294,0,0,0,0,1,0,0,0,0.0
375880,1,1,0,0,1,0,1,0,0.0
1621983,1,0,0,0,0,0,1,0,0.0
2367996,1,0,0,0,0,0,1,0,0.0
2180477,1,0,0,0,0,1,1,1,0.0
2150394,1,0,0,0,0,0,0,0,0.0
1826943,1,0,0,0,0,1,1,1,0.0
80326,0,0,0,0,0,1,0,1,1.0
187488,0,0,0,0,0,0,0,1,0.0
44811,0,0,0,0,0,0,1,1,0.0
80356,0,0,1,0,0,0,0,1,0.0
1501298,0,0,0,0,1,0,1,0,0.0
1365448,1,0,0,0,0,1,1,1,0.0
453190,1,0,0,0,1,0,1,0,1.0
58500,0,0,0,0,0,0,1,0,0.0
864959,0,0,0,0,1,0,1,0,0.0
466854,1,0,0,0,0,1,1,1,0.0
151495,1,0,0,0,0,0,0,0,0.0
439714,1,0,0,0,0,0,0,1,1.0
320338,0,0,0,0,0,0,1,0,0.0
1653916,0,0,0,0,1,0,1,0,0.0
68367,0,0,0,0,1,0,0,0,0.0
262037,0,0,0,0,0,0,1,1,0.0
67434,0,0,0,0,1,0,1,0,1.0
977636,1,0,0,0,0,1,1,0,0.0
954967,1,0,0,0,0,0,1,1,1.0
241222,0,0,0,0,0,1,1,0,0.0
453188,1,0,1,0,0,1,1,0,0.0
331621,1,0,0,0,0,1,1,0,0.0
91317,0,0,0,1,1,1,0,1,0.0
1509832,1,0,0,0,0,0,1,0,0.0
